0.000000000000000000e+00,1.093836182114449329e-05,-4.089462942288568659e-04,-1.089082768844869542e-01,-7.271402764297274501e-06,3.154951714625306436e-04,-3.553097247310788021e-06,-2.925839721900497237e-04,1.923377495609316590e+00,6.963276051180633530e-06,1.219526645698798539e-05,1.231345695050511946e-05,3.333050086622862951e-02,-1.054997325022899446e-05,1.606537738411129013e-04,-2.213418899758304303e-03,-1.688748618117741351e-04,-2.965515608910340717e-07,2.739720200302109276e-04,3.626558164512461158e-03
8.142405164960001551e-01,0.000000000000000000e+00,1.036139901364634130e-03,-3.478358428809391611e-02,7.176868202457553636e-05,4.718119761234589038e-04,2.971787834631089975e-05,-2.149117407890394071e-04,-8.938541951488340742e-03,6.176535293125895443e-05,5.286800895287768753e-06,3.492750280983947242e-06,5.534285884775910769e-02,-5.362575177336736942e-05,4.883150088644538922e-04,-4.028087854048642558e-02,-2.699252065848367632e-04,2.486475136606602909e-06,-2.561040208349241176e-04,-1.428939129362644112e-02
-3.992252392104850278e-03,3.415620066412924927e-03,0.000000000000000000e+00,-9.140394230606863069e-03,4.994984929802061269e-02,-1.448643648512132343e-04,1.024193891217828334e-05,-7.979047959086327246e-06,5.967637003090353609e-02,1.429521643805942155e-05,-1.354749536588678582e-03,2.105398956258608401e-04,-1.727704850762994404e+00,3.224034510429518718e-05,3.215865042421284237e-02,1.894844089376584106e+00,-4.575175287491184406e-04,3.385415941757619063e-05,2.956930036824984009e-04,-3.405868628238106766e-03
-1.049311948150832841e-05,-4.689491555838476433e-05,5.158180973114101509e-04,0.000000000000000000e+00,3.241643854970388539e-05,7.055972317123945792e-05,8.430736299913643705e-06,6.154699872640279068e-06,-9.152062612871603164e-06,-3.526832634073717720e-05,-3.392350371848873447e-05,-1.122459371440953646e-04,-3.500189782102314240e-03,1.416079698890460037e-05,-5.154533731957788856e-04,-5.624884892355589416e-01,-4.612234335232834326e-06,3.395041738157855704e-06,1.159730959224281044e-05,-1.036626935679473005e-02
-1.236281389691557209e+00,7.595021830659576256e-02,1.945772923096222851e-04,5.293817501048392327e-02,0.000000000000000000e+00,-2.443599951209452642e-04,-1.067362430035023735e-05,7.952463676444421203e-05,-5.915843289700162266e-02,4.200624703154520745e-04,-2.850068374252168191e-05,-6.246557001154950939e-06,8.978389950009360021e-01,-7.175178166801410296e-04,-1.408183769621294434e+00,4.447415702653068070e-02,2.722352416645312800e-05,2.290202188170997744e-07,-4.215925399668474238e-04,7.012288804695823163e-01
-9.595936452608547218e-03,2.084271590881381017e-02,2.474667864635755193e-02,-1.352315258977263013e-03,-4.867972944555066378e-02,0.000000000000000000e+00,-1.800802080599780974e-04,5.625278621819700120e-02,1.073999970340682591e-02,-9.986086807525976564e-03,2.581517411170988763e-02,2.382783186623154206e-02,-1.273170705779960721e-02,4.526512664804317049e-02,1.970606688713334026e-02,3.253076071422823790e-02,-1.407577912663840990e-02,1.546844290985713299e-04,1.737886094333588108e-02,-2.388521535630575704e-02
-1.112923650174063583e+00,8.538994192405163774e-02,1.588730328779221213e-02,1.505782265822552812e-02,-8.423304325370808421e-01,-4.702701771600702185e-02,0.000000000000000000e+00,7.203261080976994940e-03,1.859078522419484569e+00,-3.019326454327185549e-02,2.869684270116815150e-04,-6.469889917832788440e-03,7.818591653297957134e-02,1.308718045059606983e+00,-6.111468553019633321e-02,2.203823754552579339e-02,3.124194134293335062e-02,-3.795843812497701197e-04,3.452345123864852816e-02,-1.150035633789434630e-01
8.845236717264920445e-03,1.419855112966078581e-03,-1.121391791692763373e+00,1.705746586935235731e+00,4.862502754386389264e-02,1.605638589092586721e-04,4.445659409382449190e-04,0.000000000000000000e+00,1.026054440863816697e-01,-2.225825540409204217e-03,-5.213760900703042628e-02,-3.952315389189754724e-02,-9.880153741058855799e-03,-3.555899730571687734e-03,4.929993320760639453e-02,1.342914069451972559e-02,-5.965529362433691363e-03,8.312268378203396813e-03,-2.455652153810633509e-03,1.124528548999259164e-01
4.493765883961664542e-06,1.248058388231276794e-05,-1.529337587157231226e-04,-1.002979922696082049e+00,-8.531814033541085251e-06,2.118177346868751337e-04,-2.502136580539993105e-06,-1.253321336759649629e-04,0.000000000000000000e+00,9.897699221439459905e-06,2.139714092636024745e-05,2.284553213924289672e-05,-1.993854259208822866e+00,-1.253231892250905588e-05,1.682753603912123808e-04,-6.602895126518814051e-01,-3.211177451500346613e-04,-2.708067426804294797e-06,-4.990017634209920061e-06,1.027426504867818835e-01
1.151518258153138907e+00,-1.777560717308745986e-02,5.737592512610685258e-01,8.990984455473749470e-02,-1.882674544891066448e-02,-8.895281564988317957e-04,7.876221372955793942e-05,-4.419194689513655794e-03,-3.972517680115622563e-02,0.000000000000000000e+00,-5.953682664765896915e-04,-1.142016072659338133e-02,4.190449219712877316e-02,2.842207548451325394e-04,-5.185342273721968431e-02,1.485773999390424205e+00,-2.006153638078878032e-04,1.168268882750789217e-05,-7.613233950237014991e-01,-9.943914224463451523e-02
